order_id,user_id,restaurant_id,order_date,total_amount,restaurant_name_x,name,city,membership,restaurant_name_y,cuisine,rating
224,370,277,2023-04-14,1130.13,Swagath Restaurant North Indian,User_370,Bangalore,Gold,Restaurant_277,Mexican,3.3
225,2992,47,2023-07-28,491.77,Ruchi Cafe Punjabi,User_2992,Bangalore,Regular,Restaurant_47,Indian,3.4
226,2341,100,2023-03-25,307.03,Spice Delights Family Restaurant,User_2341,Bangalore,Regular,Restaurant_100,Indian,3.3
227,77,466,2023-03-01,361.97,Sai Cafe South Indian,User_77,Pune,Regular,Restaurant_466,Italian,4.9
228,2302,196,2023-02-06,618.25,Hotel Curry House Chinese,User_2302,Chennai,Regular,Restaurant_196,Italian,5.0
229,760,351,2023-12-13,672.94,Spice Dhaba Non-Veg,User_760,Chennai,Regular,Restaurant_351,Mexican,4.2
230,2064,186,2023-01-24,1406.25,Darbar Restaurant North Indian,User_2064,Hyderabad,Regular,Restaurant_186,Indian,4.3
231,399,280,2023-01-09,272.23,Taste of Dhaba Andhra,User_399,Bangalore,Regular,Restaurant_280,Chinese,3.7
232,196,419,2023-03-11,744.13,Darbar Delights Andhra,User_196,Hyderabad,Gold,Restaurant_419,Chinese,3.6
233,2278,492,2023-08-23,661.75,Swagath Kitchen North Indian,User_2278,Bangalore,Gold,Restaurant_492,Italian,4.0
234,2342,62,2023-02-08,724.11,Spice Delights Andhra,User_2342,Pune,Regular,Restaurant_62,Indian,3.1
235,629,2,2023-06-23,144.79,Royal Delights South Indian,User_629,Bangalore,Gold,Restaurant_2,Indian,4.1
236,1298,349,2023-05-15,735.33,Taste of Eatery Punjabi,User_1298,Chennai,Gold,Restaurant_349,Indian,4.5
237,991,329,2023-09-02,379.94,Spice Tiffins Pure Veg,User_991,Pune,Regular,Restaurant_329,Chinese,3.3
238,1695,140,2023-09-30,745.99,Royal Tiffins Punjabi,User_1695,Bangalore,Gold,Restaurant_140,Italian,3.3
239,2165,272,2023-12-28,572.94,New Dhaba Pure Veg,User_2165,Chennai,Gold,Restaurant_272,Indian,4.8
240,1879,97,2023-12-20,1296.96,Annapurna Delights Andhra,User_1879,Hyderabad,Gold,Restaurant_97,Mexican,3.7
241,2067,438,2023-09-19,1339.09,Grand Biryani Pure Veg,User_2067,Chennai,Gold,Restaurant_438,Italian,3.2
242,2160,198,2023-03-16,809.35,Annapurna Tiffins North Indian,User_2160,Chennai,Regular,Restaurant_198,Mexican,4.1
243,690,17,2023-09-19,1139.5,Udupi Delights Non-Veg,User_690,Hyderabad,Gold,Restaurant_17,Indian,4.6
244,323,55,2023-07-10,506.36,Darbar Restaurant Multicuisine,User_323,Bangalore,Regular,Restaurant_55,Indian,3.5
245,1067,470,2023-04-07,793.48,Darbar Foods Multicuisine,User_1067,Bangalore,Regular,Restaurant_470,Italian,3.6
246,2438,339,2023-08-09,212.5,Annapurna Eatery South Indian,User_2438,Pune,Gold,Restaurant_339,Indian,3.1
247,170,315,2023-06-25,662.32,Swagath Curry House Chinese,User_170,Hyderabad,Gold,Restaurant_315,Mexican,4.7
248,958,6,2023-10-02,931.29,Ruchi Restaurant South Indian,User_958,Chennai,Gold,Restaurant_6,Chinese,4.8
249,478,438,2023-09-30,238.03,Grand Biryani Pure Veg,User_478,Pune,Regular,Restaurant_438,Italian,3.2
250,2143,406,2023-06-05,1067.0,Spice Foods Non-Veg,User_2143,Hyderabad,Regular,Restaurant_406,Chinese,4.5
251,2575,250,2023-02-10,248.07,Sai Foods Non-Veg,User_2575,Hyderabad,Regular,Restaurant_250,Mexican,3.4
252,677,396,2023-03-25,1032.04,Taste of Delights Non-Veg,User_677,Chennai,Gold,Restaurant_396,Mexican,4.8
253,344,316,2023-10-15,1117.08,Darbar Tiffins Andhra,User_344,Chennai,Gold,Restaurant_316,Chinese,4.8
254,2588,270,2023-04-15,793.84,Taste of Biryani North Indian,User_2588,Hyderabad,Regular,Restaurant_270,Mexican,3.8
255,2125,279,2023-12-10,655.05,Sri Tiffins Andhra,User_2125,Pune,Gold,Restaurant_279,Italian,4.9
256,1220,205,2023-05-14,212.44,Sri Mess North Indian,User_1220,Hyderabad,Regular,Restaurant_205,Italian,4.2
257,943,396,2023-06-17,965.63,Taste of Delights Non-Veg,User_943,Chennai,Regular,Restaurant_396,Mexican,4.8
258,968,481,2023-06-27,1159.83,Sai Restaurant Non-Veg,User_968,Bangalore,Regular,Restaurant_481,Indian,4.2
259,775,315,2023-12-06,1152.68,Swagath Curry House Chinese,User_775,Chennai,Regular,Restaurant_315,Mexican,4.7
260,2482,70,2023-08-10,314.23,Swagath Delights Punjabi,User_2482,Chennai,Regular,Restaurant_70,Chinese,4.7
261,1680,187,2023-02-25,369.43,Royal Kitchen North Indian,User_1680,Pune,Regular,Restaurant_187,Chinese,3.8
262,1130,188,2023-04-17,256.62,Swagath Mess Multicuisine,User_1130,Chennai,Gold,Restaurant_188,Chinese,4.6
263,1026,247,2023-06-15,335.79,Hotel Mess Punjabi,User_1026,Chennai,Gold,Restaurant_247,Mexican,3.2
264,597,106,2023-07-28,141.92,Spice Foods Non-Veg,User_597,Hyderabad,Regular,Restaurant_106,Indian,4.8
265,803,152,2023-08-28,1424.31,Hotel Curry House Punjabi,User_803,Hyderabad,Regular,Restaurant_152,Indian,4.8
266,2519,60,2023-05-26,523.34,Grand Restaurant North Indian,User_2519,Chennai,Gold,Restaurant_60,Mexican,3.6
267,956,357,2023-05-15,980.0,Grand Mess Punjabi,User_956,Chennai,Gold,Restaurant_357,Italian,3.8
268,1484,496,2023-01-28,403.36,Swagath Eatery Multicuisine,User_1484,Chennai,Gold,Restaurant_496,Indian,3.1
269,1691,339,2023-07-20,1300.3,Annapurna Eatery South Indian,User_1691,Pune,Gold,Restaurant_339,Indian,3.1
270,427,332,2023-10-09,1198.77,Classic Delights Family Restaurant,User_427,Pune,Gold,Restaurant_332,Chinese,4.8
271,565,284,2023-01-29,798.3,Ruchi Foods Multicuisine,User_565,Bangalore,Regular,Restaurant_284,Indian,4.7
272,1489,331,2023-06-27,1120.81,Spice Biryani Non-Veg,User_1489,Bangalore,Regular,Restaurant_331,Mexican,3.4
273,2316,135,2023-04-14,527.2,Amma Eatery Non-Veg,User_2316,Hyderabad,Regular,Restaurant_135,Indian,3.7
274,679,170,2023-06-11,803.59,Spice Tiffins Family Restaurant,User_679,Chennai,Regular,Restaurant_170,Mexican,4.4
275,1754,256,2023-03-18,301.25,Sri Curry House Andhra,User_1754,Chennai,Gold,Restaurant_256,Italian,3.1
276,2191,125,2023-11-28,269.2,Sai Foods Family Restaurant,User_2191,Pune,Gold,Restaurant_125,Chinese,4.3
277,2403,282,2023-09-25,205.98,Hotel Curry House Chinese,User_2403,Pune,Gold,Restaurant_282,Indian,4.4
278,2124,343,2023-12-21,1388.57,Sai Cafe Andhra,User_2124,Hyderabad,Gold,Restaurant_343,Mexican,4.4
279,1505,493,2023-12-01,916.46,Darbar Restaurant Multicuisine,User_1505,Pune,Gold,Restaurant_493,Mexican,4.2
280,443,263,2023-05-05,1032.33,Grand Curry House Andhra,User_443,Hyderabad,Regular,Restaurant_263,Indian,4.4
281,349,271,2023-05-13,850.33,Hotel Curry House North Indian,User_349,Bangalore,Regular,Restaurant_271,Chinese,3.8
282,2071,224,2023-12-05,742.69,Darbar Kitchen Non-Veg,User_2071,Hyderabad,Regular,Restaurant_224,Chinese,4.8
283,55,175,2023-10-26,1434.2,Sai Biryani Non-Veg,User_55,Bangalore,Regular,Restaurant_175,Chinese,4.1
284,1174,366,2023-03-18,951.22,Swagath Mess Chinese,User_1174,Pune,Regular,Restaurant_366,Indian,4.5
285,764,365,2023-03-24,571.04,Udupi Kitchen Multicuisine,User_764,Hyderabad,Regular,Restaurant_365,Italian,3.6
286,1446,81,2023-08-08,711.18,Darbar Mess Chinese,User_1446,Pune,Regular,Restaurant_81,Chinese,3.2
287,4,449,2023-09-26,1010.1,Sai Restaurant South Indian,User_4,Bangalore,Regular,Restaurant_449,Indian,4.5
288,2098,442,2023-07-22,560.28,Sai Eatery Andhra,User_2098,Bangalore,Regular,Restaurant_442,Italian,3.7
289,186,163,2023-01-04,219.4,Spice Delights Multicuisine,User_186,Chennai,Regular,Restaurant_163,Italian,4.2
290,1213,163,2023-08-15,258.46,Spice Delights Multicuisine,User_1213,Pune,Regular,Restaurant_163,Italian,4.2
291,936,147,2023-01-10,534.05,Amma Cafe South Indian,User_936,Pune,Gold,Restaurant_147,Italian,3.2
292,2160,200,2023-08-08,248.1,Annapurna Restaurant Pure Veg,User_2160,Chennai,Regular,Restaurant_200,Chinese,3.9
293,1646,119,2023-10-02,1190.26,Spice Restaurant Non-Veg,User_1646,Bangalore,Gold,Restaurant_119,Chinese,3.7
294,537,483,2023-07-23,549.97,Darbar Restaurant Family Restaurant,User_537,Bangalore,Regular,Restaurant_483,Chinese,4.5
295,595,206,2023-03-09,391.4,Swagath Biryani Non-Veg,User_595,Chennai,Regular,Restaurant_206,Mexican,3.2
296,2928,147,2023-01-15,1035.36,Amma Cafe South Indian,User_2928,Pune,Gold,Restaurant_147,Italian,3.2
297,2594,301,2023-11-11,300.6,Classic Tiffins North Indian,User_2594,Pune,Regular,Restaurant_301,Italian,4.8
298,1305,85,2023-05-31,824.92,Royal Kitchen South Indian,User_1305,Chennai,Regular,Restaurant_85,Mexican,4.4
299,1628,197,2023-03-06,504.65,Sri Curry House North Indian,User_1628,Hyderabad,Gold,Restaurant_197,Mexican,4.7
300,2694,204,2023-02-25,1307.89,Udupi Dhaba Non-Veg,User_2694,Bangalore,Regular,Restaurant_204,Mexican,4.7
301,1164,202,2023-05-01,1020.89,Swagath Foods Chinese,User_1164,Bangalore,Regular,Restaurant_202,Indian,4.7
302,2118,234,2023-02-21,690.95,Swagath Kitchen North Indian,User_2118,Chennai,Regular,Restaurant_234,Chinese,3.7
303,1395,111,2023-03-16,121.39,Ruchi Dhaba Chinese,User_1395,Hyderabad,Gold,Restaurant_111,Mexican,4.2
304,2401,432,2023-02-05,993.25,Hotel Eatery Pure Veg,User_2401,Bangalore,Gold,Restaurant_432,Mexican,5.0
305,1262,329,2023-09-12,1462.67,Spice Tiffins Pure Veg,User_1262,Pune,Gold,Restaurant_329,Chinese,3.3
306,2233,18,2023-08-28,772.47,Annapurna Kitchen Family Restaurant,User_2233,Hyderabad,Regular,Restaurant_18,Italian,4.5
307,1150,497,2023-10-18,345.66,Hotel Delights South Indian,User_1150,Bangalore,Gold,Restaurant_497,Mexican,4.4
308,757,438,2023-05-22,1204.97,Grand Biryani Pure Veg,User_757,Pune,Gold,Restaurant_438,Italian,3.2
309,1344,76,2023-10-30,1494.0,Amma Kitchen Punjabi,User_1344,Hyderabad,Gold,Restaurant_76,Italian,4.7
310,1402,113,2023-11-22,365.5,Darbar Biryani Pure Veg,User_1402,Pune,Regular,Restaurant_113,Chinese,5.0
311,832,103,2023-01-13,919.29,Darbar Restaurant North Indian,User_832,Chennai,Regular,Restaurant_103,Mexican,4.9
312,1921,242,2023-11-08,1026.01,Classic Dhaba Punjabi,User_1921,Pune,Gold,Restaurant_242,Mexican,4.0
313,2183,333,2023-02-04,348.63,Amma Mess Multicuisine,User_2183,Hyderabad,Gold,Restaurant_333,Chinese,3.1
314,2177,410,2023-07-25,865.98,Darbar Mess Pure Veg,User_2177,Hyderabad,Regular,Restaurant_410,Italian,3.6
315,2474,32,2023-02-28,245.73,Udupi Eatery North Indian,User_2474,Chennai,Gold,Restaurant_32,Italian,3.2
316,2280,251,2023-07-25,319.08,Grand Curry House Andhra,User_2280,Bangalore,Regular,Restaurant_251,Chinese,3.9
317,322,143,2023-10-31,262.36,Classic Cafe Punjabi,User_322,Pune,Regular,Restaurant_143,Chinese,4.0
318,1739,303,2023-10-04,1443.73,Swagath Foods Andhra,User_1739,Pune,Regular,Restaurant_303,Mexican,3.2
319,694,83,2023-12-12,420.56,Darbar Mess Pure Veg,User_694,Bangalore,Gold,Restaurant_83,Chinese,3.5
320,2555,262,2023-05-02,1431.39,Hotel Cafe Punjabi,User_2555,Bangalore,Regular,Restaurant_262,Chinese,4.9
321,2023,134,2023-12-11,1239.1,New Tiffins Non-Veg,User_2023,Bangalore,Regular,Restaurant_134,Mexican,4.3
322,1690,208,2023-04-04,765.9,New Curry House South Indian,User_1690,Hyderabad,Gold,Restaurant_208,Mexican,4.7
323,2084,168,2023-10-04,548.43,Ruchi Foods Family Restaurant,User_2084,Chennai,Gold,Restaurant_168,Indian,3.7
324,2742,163,2023-03-07,968.8,Spice Delights Multicuisine,User_2742,Hyderabad,Gold,Restaurant_163,Italian,4.2
325,223,39,2023-03-28,817.89,Ruchi Delights South Indian,User_223,Chennai,Gold,Restaurant_39,Indian,4.8
326,48,279,2023-10-09,1039.9,Sri Tiffins Andhra,User_48,Chennai,Gold,Restaurant_279,Italian,4.9
327,413,171,2023-09-20,396.63,Ruchi Mess Non-Veg,User_413,Pune,Gold,Restaurant_171,Mexican,3.6
328,1019,254,2023-12-30,1425.43,Ruchi Dhaba Chinese,User_1019,Hyderabad,Gold,Restaurant_254,Indian,4.7
329,1573,17,2023-03-15,654.51,Udupi Delights Non-Veg,User_1573,Chennai,Gold,Restaurant_17,Indian,4.6
330,1588,194,2023-07-30,1415.25,New Dhaba Family Restaurant,User_1588,Hyderabad,Gold,Restaurant_194,Chinese,3.8
331,1679,6,2023-11-08,1058.26,Ruchi Restaurant South Indian,User_1679,Pune,Gold,Restaurant_6,Chinese,4.8
332,870,320,2023-12-16,816.47,Hotel Cafe Multicuisine,User_870,Bangalore,Gold,Restaurant_320,Italian,4.1
333,2271,208,2023-05-29,1063.14,New Curry House South Indian,User_2271,Pune,Gold,Restaurant_208,Mexican,4.7
334,1496,33,2024-01-01,419.28,Amma Foods Non-Veg,User_1496,Chennai,Regular,Restaurant_33,Italian,4.2
335,1134,46,2023-08-10,561.81,Udupi Delights Family Restaurant,User_1134,Bangalore,Gold,Restaurant_46,Chinese,3.6
336,2122,356,2023-12-14,1422.53,Hotel Foods Multicuisine,User_2122,Pune,Regular,Restaurant_356,Indian,4.2
337,1155,397,2023-12-10,979.78,Amma Foods Family Restaurant,User_1155,Hyderabad,Gold,Restaurant_397,Indian,4.8
338,2534,38,2023-06-21,837.74,Grand Tiffins Multicuisine,User_2534,Bangalore,Regular,Restaurant_38,Italian,5.0
339,1739,436,2023-12-21,1356.85,Swagath Tiffins Punjabi,User_1739,Pune,Regular,Restaurant_436,Mexican,4.6
340,1339,396,2023-08-27,793.05,Taste of Delights Non-Veg,User_1339,Chennai,Regular,Restaurant_396,Mexican,4.8
341,114,91,2023-03-25,1373.68,Annapurna Mess Non-Veg,User_114,Bangalore,Gold,Restaurant_91,Italian,4.8
342,1526,464,2023-07-13,919.8,Ruchi Cafe Multicuisine,User_1526,Pune,Regular,Restaurant_464,Italian,3.3
343,1080,111,2023-07-31,960.54,Ruchi Dhaba Chinese,User_1080,Chennai,Regular,Restaurant_111,Mexican,4.2
344,321,315,2023-12-10,746.18,Swagath Curry House Chinese,User_321,Chennai,Regular,Restaurant_315,Mexican,4.7
345,1474,277,2023-09-22,608.15,Swagath Restaurant North Indian,User_1474,Bangalore,Gold,Restaurant_277,Mexican,3.3
346,2868,383,2023-04-29,938.52,Amma Biryani North Indian,User_2868,Hyderabad,Regular,Restaurant_383,Indian,3.1
347,1485,430,2023-08-28,999.35,Royal Delights South Indian,User_1485,Pune,Regular,Restaurant_430,Mexican,4.1
348,308,419,2023-09-10,549.31,Darbar Delights Andhra,User_308,Bangalore,Regular,Restaurant_419,Chinese,3.6
349,1883,62,2023-02-16,514.27,Spice Delights Andhra,User_1883,Chennai,Gold,Restaurant_62,Indian,3.1
350,1730,112,2023-02-03,840.19,Grand Cafe Punjabi,User_1730,Bangalore,Regular,Restaurant_112,Chinese,3.2
351,2755,218,2023-07-09,1387.05,Sai Foods Pure Veg,User_2755,Pune,Regular,Restaurant_218,Indian,4.1
352,1897,96,2023-03-21,1043.46,Annapurna Biryani Non-Veg,User_1897,Chennai,Gold,Restaurant_96,Mexican,4.4
353,1105,188,2023-10-31,1123.59,Swagath Mess Multicuisine,User_1105,Chennai,Gold,Restaurant_188,Chinese,4.6
354,372,391,2023-01-15,642.58,Sri Biryani Family Restaurant,User_372,Chennai,Regular,Restaurant_391,Indian,3.3
355,1226,333,2023-05-12,339.08,Amma Mess Multicuisine,User_1226,Hyderabad,Gold,Restaurant_333,Chinese,3.1
356,2465,67,2023-11-06,1234.61,Swagath Tiffins Andhra,User_2465,Hyderabad,Gold,Restaurant_67,Mexican,4.1
357,2184,270,2023-04-29,1103.89,Taste of Biryani North Indian,User_2184,Hyderabad,Regular,Restaurant_270,Mexican,3.8
358,312,169,2023-03-02,705.35,Ruchi Curry House Pure Veg,User_312,Hyderabad,Gold,Restaurant_169,Italian,4.2
359,2016,23,2023-01-19,260.34,Amma Mess Punjabi,User_2016,Pune,Regular,Restaurant_23,Chinese,3.8
360,98,242,2023-01-27,792.09,Classic Dhaba Punjabi,User_98,Pune,Regular,Restaurant_242,Mexican,4.0
361,1424,403,2023-09-23,1174.93,Sai Delights Pure Veg,User_1424,Pune,Gold,Restaurant_403,Indian,3.6
362,2004,16,2023-12-09,194.31,Sai Mess Andhra,User_2004,Hyderabad,Regular,Restaurant_16,Indian,4.6
363,2586,484,2023-03-29,1200.79,Taste of Biryani Punjabi,User_2586,Hyderabad,Regular,Restaurant_484,Mexican,4.2
364,1746,174,2023-03-28,313.78,Amma Biryani North Indian,User_1746,Hyderabad,Gold,Restaurant_174,Mexican,3.1
365,2567,119,2023-05-15,816.48,Spice Restaurant Non-Veg,User_2567,Bangalore,Gold,Restaurant_119,Chinese,3.7
366,959,187,2023-03-11,1128.66,Royal Kitchen North Indian,User_959,Chennai,Gold,Restaurant_187,Chinese,3.8
367,128,14,2023-10-22,261.53,Taste of Tiffins North Indian,User_128,Hyderabad,Regular,Restaurant_14,Indian,3.8
368,1804,188,2023-02-17,1120.32,Swagath Mess Multicuisine,User_1804,Hyderabad,Regular,Restaurant_188,Chinese,4.6
369,1665,283,2023-12-07,486.28,Grand Kitchen Punjabi,User_1665,Bangalore,Regular,Restaurant_283,Chinese,4.6
370,1666,430,2023-10-17,557.92,Royal Delights South Indian,User_1666,Hyderabad,Regular,Restaurant_430,Mexican,4.1
371,475,153,2023-09-17,1430.39,Annapurna Mess Andhra,User_475,Bangalore,Gold,Restaurant_153,Italian,4.7
372,2101,281,2023-08-28,133.81,Swagath Cafe Non-Veg,User_2101,Pune,Gold,Restaurant_281,Italian,3.8
373,1301,177,2023-08-29,1489.28,Udupi Restaurant South Indian,User_1301,Hyderabad,Regular,Restaurant_177,Indian,3.9
374,2642,401,2023-06-07,161.54,Darbar Eatery Pure Veg,User_2642,Pune,Gold,Restaurant_401,Indian,4.6
375,2873,153,2023-02-20,469.24,Annapurna Mess Andhra,User_2873,Pune,Gold,Restaurant_153,Italian,4.7
376,496,432,2023-01-30,462.68,Hotel Eatery Pure Veg,User_496,Chennai,Regular,Restaurant_432,Mexican,5.0
377,2089,398,2023-11-02,213.1,Royal Tiffins Pure Veg,User_2089,Hyderabad,Gold,Restaurant_398,Indian,3.0
378,2757,272,2023-11-26,838.49,New Dhaba Pure Veg,User_2757,Chennai,Gold,Restaurant_272,Indian,4.8
379,1538,323,2023-06-19,1211.23,Taste of Mess Chinese,User_1538,Bangalore,Regular,Restaurant_323,Mexican,4.6
380,2143,240,2023-11-04,908.79,New Mess Andhra,User_2143,Hyderabad,Regular,Restaurant_240,Indian,3.8
381,1431,217,2023-05-06,1298.31,Royal Eatery Family Restaurant,User_1431,Bangalore,Regular,Restaurant_217,Indian,4.8
382,1535,367,2023-03-25,594.54,Ruchi Restaurant Punjabi,User_1535,Chennai,Regular,Restaurant_367,Indian,4.6
383,2449,347,2023-09-19,1122.1,Amma Delights Chinese,User_2449,Pune,Gold,Restaurant_347,Chinese,4.8
384,223,104,2023-08-26,992.15,Grand Dhaba South Indian,User_223,Chennai,Gold,Restaurant_104,Chinese,4.9
385,2,121,2023-03-04,1082.71,Sri Delights Non-Veg,User_2,Pune,Gold,Restaurant_121,Indian,4.1
386,2292,270,2023-04-16,970.25,Taste of Biryani North Indian,User_2292,Hyderabad,Gold,Restaurant_270,Mexican,3.8
387,20,417,2023-01-30,1071.08,Hotel Biryani North Indian,User_20,Hyderabad,Gold,Restaurant_417,Mexican,3.0
388,2829,131,2023-11-25,1023.3,Hotel Restaurant Non-Veg,User_2829,Bangalore,Regular,Restaurant_131,Italian,3.4
389,1893,288,2023-03-18,893.16,Swagath Restaurant North Indian,User_1893,Hyderabad,Regular,Restaurant_288,Mexican,4.4
390,2022,327,2023-02-13,640.58,Royal Tiffins Chinese,User_2022,Bangalore,Regular,Restaurant_327,Indian,3.2
391,1078,132,2023-10-12,700.55,Spice Tiffins Chinese,User_1078,Hyderabad,Gold,Restaurant_132,Indian,3.7
392,2907,488,2023-09-28,168.72,New Biryani North Indian,User_2907,Hyderabad,Regular,Restaurant_488,Chinese,4.1
393,188,452,2023-02-01,107.8,Classic Delights Multicuisine,User_188,Hyderabad,Regular,Restaurant_452,Chinese,4.4
394,918,344,2023-06-22,1282.13,Annapurna Kitchen North Indian,User_918,Bangalore,Gold,Restaurant_344,Indian,4.8
395,1797,45,2023-06-01,315.02,Annapurna Restaurant Punjabi,User_1797,Bangalore,Regular,Restaurant_45,Mexican,3.0
396,315,438,2023-09-03,372.82,Grand Biryani Pure Veg,User_315,Chennai,Gold,Restaurant_438,Italian,3.2
397,2316,156,2023-05-17,114.64,Sri Tiffins North Indian,User_2316,Hyderabad,Regular,Restaurant_156,Italian,3.8
398,96,263,2023-07-20,904.25,Grand Curry House Andhra,User_96,Pune,Regular,Restaurant_263,Indian,4.4
399,834,45,2023-12-28,583.52,Annapurna Restaurant Punjabi,User_834,Chennai,Gold,Restaurant_45,Mexican,3.0
400,2690,27,2023-02-28,101.01,Darbar Dhaba Pure Veg,User_2690,Hyderabad,Regular,Restaurant_27,Italian,4.4
401,1832,359,2023-04-04,996.34,Sri Foods South Indian,User_1832,Chennai,Gold,Restaurant_359,Mexican,4.8
402,197,59,2023-12-09,1341.11,Sai Biryani Non-Veg,User_197,Hyderabad,Gold,Restaurant_59,Chinese,4.6
403,1042,338,2023-10-31,1158.77,Grand Kitchen Non-Veg,User_1042,Pune,Gold,Restaurant_338,Mexican,4.5
404,1232,94,2023-02-23,669.78,Taste of Eatery Andhra,User_1232,Pune,Gold,Restaurant_94,Chinese,4.5
405,95,330,2023-04-17,1302.45,Udupi Eatery Multicuisine,User_95,Bangalore,Gold,Restaurant_330,Italian,3.9
406,1675,478,2023-12-27,869.66,New Tiffins Pure Veg,User_1675,Hyderabad,Regular,Restaurant_478,Chinese,3.1
407,1654,428,2023-11-17,482.4,Annapurna Foods Punjabi,User_1654,Chennai,Gold,Restaurant_428,Mexican,4.8
408,2849,227,2023-09-14,787.55,Udupi Curry House Chinese,User_2849,Pune,Regular,Restaurant_227,Italian,3.5
409,1759,117,2023-05-05,1042.16,Darbar Eatery North Indian,User_1759,Chennai,Regular,Restaurant_117,Indian,3.9
410,19,164,2023-01-23,286.19,Udupi Mess Family Restaurant,User_19,Hyderabad,Regular,Restaurant_164,Italian,3.5
411,1350,101,2023-08-18,816.92,Sai Kitchen South Indian,User_1350,Bangalore,Gold,Restaurant_101,Mexican,3.9
412,653,126,2023-10-20,464.14,Spice Tiffins North Indian,User_653,Chennai,Regular,Restaurant_126,Italian,4.5
413,137,259,2023-01-15,1311.66,Amma Curry House Family Restaurant,User_137,Hyderabad,Gold,Restaurant_259,Mexican,3.7
414,2338,429,2023-10-22,1259.75,Annapurna Biryani Pure Veg,User_2338,Pune,Regular,Restaurant_429,Chinese,4.3
415,2535,448,2023-11-07,255.1,Amma Biryani Family Restaurant,User_2535,Chennai,Gold,Restaurant_448,Mexican,3.4
416,1283,481,2023-06-13,1104.78,Sai Restaurant Non-Veg,User_1283,Hyderabad,Regular,Restaurant_481,Indian,4.2
417,1933,251,2023-01-01,505.51,Grand Curry House Andhra,User_1933,Hyderabad,Regular,Restaurant_251,Chinese,3.9
418,1369,72,2023-05-11,738.19,Sri Foods Chinese,User_1369,Hyderabad,Regular,Restaurant_72,Mexican,3.4
419,1246,341,2023-11-25,391.1,Amma Biryani Family Restaurant,User_1246,Chennai,Gold,Restaurant_341,Chinese,3.2
